Season,Tm,Age,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Place_of_Birth,state_or_country,Race,seniority,Pos,Ht,Wt,College,SALARY
2014-15,16.0,29.0,82,82.0,2857.0,26.0,0.298,0.274,2.1,12.5,7.4,47.4,2.8,0.4,12.7,23.7,126.0,105.0,12.9,3.2,16.1,0.27,7.5,0.0,7.5,6.9,77.0,1,3.0,10,6.0,182.88,175,113.0,20269248.63
2014-15,31.0,23.0,32,22.0,739.0,7.7,0.041,0.209,7.2,18.2,12.5,6.4,1.3,1.0,15.5,17.0,88.0,112.0,-0.7,0.2,-0.5,-0.033,-4.6,-1.3,-5.9,-0.7,85.0,1,3.0,1,5.0,208.28,237,112.0,1873873.2
2014-15,4.0,20.0,82,63.0,2489.0,13.8,0.059,0.302,4.8,11.2,7.9,32.6,2.9,0.7,20.2,18.3,97.0,107.0,0.0,2.3,2.3,0.044,-1.5,0.8,-0.7,0.8,79.0,1,3.0,1,6.0,193.04,185,27.0,2421818.4
2014-15,23.0,29.0,31,29.0,815.0,16.6,0.0,0.393,12.1,21.0,16.4,5.7,1.2,1.2,9.8,23.1,105.0,112.0,0.9,0.2,1.2,0.069,-1.7,-2.8,-4.5,-0.5,45.0,0,2.0,5,4.0,210.82,307,125.0,12221000.0
2014-15,31.0,30.0,68,3.0,1148.0,7.0,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,86.0,105.0,-1.2,1.3,0.1,0.006,-5.5,1.3,-4.2,-0.6,86.0,1,3.0,12,4.0,208.28,270,125.0,277318.73
2014-15,27.0,37.0,73,73.0,1914.0,15.2,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,112.0,104.0,3.2,2.3,5.5,0.138,1.7,-0.2,1.5,1.7,89.0,1,3.0,17,1.0,200.66,235,121.0,5358050.0
2014-15,10.0,24.0,82,45.0,1743.0,18.0,0.006,0.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,109.0,103.0,2.5,2.3,4.8,0.131,-0.5,1.4,0.8,1.2,83.0,1,2.0,2,5.0,210.82,245,123.0,1370650.8
2014-15,31.0,26.0,73,28.0,1194.0,13.4,0.0,0.181,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12.0,107.0,103.0,0.9,1.7,2.6,0.103,-2.8,2.5,-0.2,0.5,83.0,1,2.0,3,0.0,210.82,249,123.0,1181578.8
2014-15,31.0,26.0,75,30.0,1793.0,9.9,0.546,0.215,3.4,9.0,6.2,7.7,0.6,1.0,9.4,13.8,112.0,110.0,2.1,0.8,2.9,0.078,0.5,-1.1,-0.7,0.6,89.0,1,3.0,4,3.0,200.66,220,114.0,3177528.68
2014-15,27.0,21.0,74,13.0,1432.0,11.6,0.266,0.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,105.0,104.0,1.0,1.8,2.7,0.092,-1.4,0.9,-0.4,0.6,70.0,1,3.0,2,5.0,203.2,198,105.0,4515184.8
2014-15,31.0,28.0,26,0.0,324.0,12.0,0.416,0.175,2.1,8.9,5.6,23.5,1.1,0.0,8.7,22.5,98.0,108.0,0.0,0.2,0.3,0.041,-0.7,-3.1,-3.7,-0.1,75.0,1,3.0,5,6.0,187.96,181,116.0,54376.38
2014-15,31.0,37.0,67,3.0,1197.0,12.2,0.728,0.18,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,111.0,107.0,1.3,1.0,2.3,0.092,0.0,-0.5,-0.5,0.5,54.0,0,2.0,3,6.0,190.5,185,125.0,1679590.61
2014-15,31.0,34.0,58,16.0,1397.0,12.0,0.167,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15.0,108.0,107.0,1.3,1.2,2.5,0.086,-1.5,0.1,-1.3,0.2,89.0,1,1.0,13,5.0,205.74,212,124.0,7784943.65
2014-15,23.0,27.0,5,0.0,23.0,3.3,0.0,0.25,9.7,15.4,12.4,0.0,2.2,0.0,18.4,20.9,85.0,111.0,0.0,0.0,0.0,-0.057,-8.2,-6.2,-14.4,-0.1,41.0,0,2.0,1,4.0,213.36,250,125.0,1515000.0
2014-15,2.0,20.0,1,0.0,14.0,-7.5,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,41.0,119.0,-0.1,0.0,-0.1,-0.276,-12.3,-4.5,-16.8,-0.1,86.0,1,3.0,1,5.0,205.74,250,124.0,3027333.6
2014-15,31.0,31.0,21,0.0,126.0,7.2,0.143,0.343,13.8,19.3,16.5,4.4,2.0,1.8,6.9,15.1,83.0,104.0,-0.2,0.2,0.0,-0.004,-5.8,0.0,-5.8,-0.1,77.0,1,2.0,9,5.0,208.28,240,123.0,1240264.85
2014-15,26.0,33.0,71,71.0,2304.0,19.5,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,107.0,101.0,3.4,3.8,7.2,0.149,0.4,1.1,1.5,2.0,83.0,1,3.0,14,5.0,205.74,260,112.0,16665000.0
2014-15,16.0,30.0,78,78.0,2409.0,16.2,0.488,0.216,1.0,6.6,3.9,9.0,0.8,0.3,8.5,21.0,118.0,111.0,5.8,0.9,6.7,0.134,3.4,-2.7,0.7,1.6,71.0,1,2.0,9,6.0,193.04,190,123.0,6860425.0
2014-15,27.0,24.0,5,0.0,43.0,-3.6,0.467,0.4,5.4,5.1,5.2,6.5,0.0,0.0,10.2,20.7,72.0,110.0,-0.1,0.0,-0.1,-0.121,-7.0,-4.1,-11.1,-0.1,82.0,1,3.0,1,6.0,198.12,206,115.0,824646.8200000001
2014-15,1.0,34.0,19,15.0,416.0,11.7,0.539,0.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,98.0,107.0,0.0,0.4,0.4,0.045,-1.0,-1.8,-2.9,-0.1,74.0,1,3.0,13,6.0,198.12,220,112.0,6667136.25
2014-15,4.0,33.0,47,0.0,683.0,10.0,0.358,0.119,1.3,10.1,5.6,21.0,1.5,0.5,17.0,14.8,101.0,110.0,0.3,0.3,0.6,0.042,-2.3,-1.7,-4.0,-0.3,9.0,1,2.0,11,6.0,187.96,175,45.0,2777500.0
2014-15,31.0,22.0,76,5.0,1563.0,10.3,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,100.0,109.0,0.5,1.0,1.5,0.046,-1.7,-1.2,-2.9,-0.4,89.0,1,2.0,3,6.0,193.04,200,123.0,2464238.4
2014-15,21.0,23.0,67,65.0,1286.0,9.1,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,104.0,104.0,0.5,1.6,2.1,0.079,-1.8,2.1,0.3,0.7,37.0,1,3.0,2,3.0,200.66,210,102.0,1172488.8
2014-15,3.0,29.0,72,10.0,1330.0,11.7,0.427,0.164,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,101.0,107.0,0.6,1.2,1.8,0.064,-0.8,-1.7,-2.5,-0.2,85.0,1,3.0,3,6.0,185.42,173,78.0,2759320.0
2014-15,31.0,21.0,35,1.0,261.0,8.5,0.284,0.358,6.1,10.6,8.3,7.0,1.2,0.3,12.4,14.9,97.0,112.0,0.0,0.1,0.1,0.012,-3.9,-2.4,-6.3,-0.3,83.0,1,3.0,1,3.0,200.66,222,109.0,512409.36
2014-15,31.0,30.0,42,1.0,591.0,10.6,0.439,0.18,3.1,6.2,4.6,25.7,1.7,0.4,9.8,22.5,97.0,111.0,0.0,0.2,0.3,0.021,-0.4,-2.8,-3.3,-0.2,80.0,1,3.0,10,6.0,175.26,180,114.0,108752.76
2014-15,31.0,23.0,54,4.0,798.0,15.3,0.008,0.408,12.6,28.6,20.5,7.6,2.0,1.9,16.1,20.2,98.0,99.0,0.0,1.4,1.5,0.089,-3.8,1.1,-2.7,-0.1,62.0,0,3.0,3,5.0,208.28,237,121.0,3715143.6
2014-15,31.0,28.0,68,68.0,2018.0,13.5,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,95.0,105.0,-0.7,2.3,1.6,0.037,-1.6,1.1,-0.5,0.8,51.0,1,3.0,9,6.0,185.42,186,124.0,13038180.9
2014-15,9.0,26.0,51,51.0,1530.0,15.9,0.325,0.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,97.0,108.0,0.0,1.2,1.2,0.038,1.1,-2.3,-1.3,0.3,87.0,1,3.0,7,6.0,190.5,190,110.0,19051504.76
2014-15,25.0,23.0,82,61.0,2092.0,11.2,0.518,0.074,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,103.0,110.0,1.3,1.0,2.4,0.054,0.2,-1.8,-1.6,0.2,58.0,1,3.0,3,1.0,200.66,195,114.0,2821899.6
2014-15,23.0,24.0,22,22.0,692.0,15.2,0.233,0.324,3.0,18.1,10.3,43.5,2.8,0.1,20.4,20.0,98.0,110.0,0.1,0.4,0.5,0.033,0.1,-0.5,-0.5,0.3,64.0,0,2.0,4,6.0,193.04,194,125.0,4707083.79
2014-15,7.0,28.0,68,2.0,1047.0,8.2,0.646,0.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,105.0,109.0,0.6,0.7,1.3,0.061,-0.7,-1.8,-2.5,-0.1,32.0,0,2.0,1,5.0,208.28,228,125.0,1111000.0
2014-15,14.0,29.0,33,0.0,271.0,0.8,0.5,0.204,1.6,14.3,8.2,5.4,0.9,3.3,15.8,11.2,59.0,103.0,-0.7,0.4,-0.3,-0.056,-7.7,1.8,-6.0,-0.3,70.0,1,3.0,7,3.0,198.12,210,121.0,1157141.85
2014-15,30.0,35.0,21,0.0,270.0,5.1,0.542,0.083,1.7,7.1,4.4,6.6,1.8,1.1,9.1,9.3,94.0,110.0,0.0,0.1,0.1,0.017,-2.7,-0.2,-2.9,-0.1,81.0,1,3.0,12,6.0,200.66,210,79.0,2020000.0
2014-15,17.0,26.0,27,26.0,586.0,15.2,0.0,0.279,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,104.0,98.0,0.4,1.2,1.6,0.132,-2.0,3.4,1.4,0.5,82.0,1,3.0,4,5.0,210.82,235,71.0,11110000.0
2014-15,24.0,21.0,77,10.0,1516.0,15.7,0.223,0.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27.0,101.0,106.0,1.1,1.4,2.5,0.08,-0.4,-2.1,-2.4,-0.2,53.0,0,3.0,2,6.0,185.42,172,125.0,1707586.8
2014-15,7.0,34.0,81,16.0,1659.0,16.8,0.031,0.352,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,104.0,101.0,1.7,2.7,4.4,0.126,-1.5,0.7,-0.7,0.5,54.0,0,2.0,8,5.0,205.74,240,125.0,4917183.99
2014-15,24.0,26.0,68,0.0,1123.0,15.1,0.424,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,108.0,106.0,1.6,1.1,2.7,0.115,0.6,-2.1,-1.6,0.1,72.0,1,3.0,3,5.0,203.2,237,70.0,3366666.33
2014-15,24.0,30.0,52,7.0,976.0,13.8,0.313,0.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,106.0,100.0,0.8,1.7,2.5,0.121,-1.2,2.5,1.3,0.8,55.0,0,3.0,9,3.0,200.66,220,125.0,4191500.0
2014-15,27.0,25.0,79,0.0,1235.0,12.5,0.004,0.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,97.0,103.0,0.0,1.7,1.7,0.066,-3.7,0.7,-3.0,-0.3,76.0,0,3.0,5,5.0,208.28,278,125.0,3937678.92
2014-15,31.0,28.0,64,10.0,1188.0,11.1,0.18,0.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,100.0,109.0,0.4,0.7,1.1,0.044,-2.3,-1.6,-3.9,-0.6,60.0,1,3.0,8,6.0,190.5,190,95.0,2097770.0
2014-15,31.0,24.0,62,25.0,1545.0,11.4,0.416,0.136,4.1,12.6,8.3,14.2,2.7,0.8,15.4,17.4,98.0,107.0,0.1,1.4,1.5,0.047,-0.7,0.3,-0.4,0.6,87.0,1,3.0,4,6.0,195.57999999999998,220,115.0,2643144.75
2014-15,31.0,26.0,42,9.0,767.0,19.5,0.415,0.448,3.3,11.7,7.3,25.7,2.0,0.6,10.7,26.3,111.0,109.0,1.7,0.5,2.2,0.135,3.0,-2.6,0.5,0.5,59.0,0,2.0,2,6.0,198.12,190,125.0,3314876.56
2014-15,31.0,26.0,80,58.0,1743.0,8.5,0.54,0.117,2.0,10.2,6.0,7.3,1.4,1.0,10.5,13.2,104.0,109.0,0.9,1.2,2.0,0.056,-1.3,-0.3,-1.6,0.2,58.0,1,2.0,3,5.0,203.2,228,123.0,1100900.0
2014-15,7.0,27.0,53,21.0,1107.0,13.1,0.369,0.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,104.0,106.0,0.9,1.1,2.0,0.085,-0.4,-1.0,-1.4,0.2,79.0,1,3.0,4,6.0,190.5,205,62.0,957644.63
2014-15,13.0,20.0,67,38.0,1808.0,11.0,0.57,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,101.0,104.0,0.7,2.2,2.9,0.077,-0.1,1.3,1.1,1.4,86.0,1,3.0,1,6.0,193.04,220,93.0,3316153.2
2014-15,5.0,24.0,42,2.0,363.0,10.2,0.0,0.796,7.8,16.1,11.9,3.4,1.0,2.5,14.3,9.5,119.0,107.0,0.5,0.3,0.8,0.108,-2.0,1.0,-1.0,0.1,89.0,1,3.0,4,4.0,208.28,250,91.0,957644.63
2014-15,31.0,26.0,55,14.0,832.0,12.3,0.163,0.155,1.9,11.4,6.5,40.7,2.2,0.6,16.6,24.6,91.0,107.0,-0.9,0.8,-0.1,-0.006,-2.4,-1.7,-4.1,-0.4,77.0,1,3.0,5,6.0,182.88,175,113.0,870019.05
2014-15,31.0,29.0,70,51.0,2080.0,13.6,0.564,0.095,1.7,10.4,6.0,15.6,2.1,0.8,11.0,19.3,107.0,108.0,2.2,1.5,3.7,0.085,1.7,-1.0,0.7,1.4,75.0,1,3.0,11,3.0,198.12,225,125.0,6580665.1
2014-15,11.0,28.0,82,31.0,1785.0,12.0,0.071,0.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,99.0,111.0,0.5,0.7,1.2,0.032,-2.5,-0.9,-3.4,-0.6,38.0,1,2.0,8,2.0,213.36,245,47.0,3310780.0
2014-15,31.0,29.0,83,35.0,2300.0,14.9,0.231,0.258,7.2,18.3,12.6,20.5,1.9,3.9,15.8,24.8,94.0,102.0,-1.1,3.4,2.3,0.048,-1.7,2.6,1.0,1.7,84.0,1,3.0,11,5.0,205.74,225,125.0,2097770.0
2014-15,31.0,23.0,12,0.0,65.0,5.2,0.44,0.52,1.8,8.7,5.3,19.4,2.4,0.0,28.1,30.1,81.0,106.0,-0.2,0.1,-0.1,-0.094,-5.6,-2.5,-8.0,-0.1,88.0,1,3.0,1,6.0,182.88,165,89.0,512409.36
2014-15,9.0,23.0,72,22.0,1412.0,10.2,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,108.0,107.0,1.2,1.2,2.4,0.082,-0.6,-0.9,-1.5,0.2,89.0,1,3.0,2,3.0,200.66,200,67.0,1487124.0
2014-15,14.0,27.0,76,9.0,1207.0,19.5,0.028,0.276,10.1,18.7,14.5,9.9,0.8,2.1,10.2,29.1,108.0,102.0,2.2,1.8,4.0,0.158,-1.3,-1.3,-2.6,-0.2,82.0,1,3.0,7,0.0,208.28,255,119.0,3694075.0
2014-15,28.0,30.0,52,35.0,1030.0,18.9,0.0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,117.0,101.0,2.3,1.7,4.0,0.189,0.8,2.4,3.3,1.4,69.0,0,2.0,5,2.0,210.82,245,125.0,9342500.0
2014-15,6.0,21.0,73,1.0,1127.0,7.5,0.503,0.216,1.1,7.5,4.4,9.0,0.9,1.2,11.0,14.2,100.0,113.0,0.3,0.2,0.5,0.021,-1.9,-2.0,-3.9,-0.5,73.0,0,2.0,1,6.0,198.12,205,109.0,2773298.4
2014-15,3.0,24.0,61,25.0,1573.0,8.8,0.191,0.2,2.7,17.1,9.7,25.4,1.2,0.4,17.6,21.1,85.0,105.0,-2.7,1.8,-0.9,-0.026,-4.0,0.5,-3.5,-0.6,88.0,1,3.0,5,3.0,195.57999999999998,230,86.0,9090000.0
2014-15,6.0,23.0,3,0.0,33.0,10.8,0.333,1.0,0.0,6.6,3.4,39.1,3.1,0.0,31.6,16.9,90.0,109.0,0.0,0.0,0.0,-0.014,-4.4,-4.0,-8.4,-0.1,80.0,1,2.0,0,6.0,180.34,165,94.0,29777.83
2014-15,26.0,21.0,19,2.0,126.0,18.6,0.0,0.757,14.6,16.3,15.4,5.2,2.1,3.3,12.4,20.5,114.0,100.0,0.3,0.2,0.5,0.186,-0.2,0.7,0.5,0.1,71.0,1,3.0,1,2.0,205.74,263,99.0,732250.0
2014-15,31.0,32.0,59,15.0,1245.0,20.3,0.008,0.38,9.9,20.5,15.1,6.8,1.2,2.5,12.0,23.8,112.0,107.0,2.6,1.0,3.6,0.138,-0.2,-1.3,-1.4,0.2,82.0,1,3.0,13,2.0,208.28,245,125.0,309944.76
2014-15,13.0,22.0,58,49.0,1566.0,17.9,0.26,0.182,10.1,20.9,15.4,14.2,1.4,2.1,9.3,23.6,106.0,103.0,1.9,2.1,4.0,0.123,1.0,1.0,2.0,1.6,85.0,1,0.0,3,5.0,205.74,260,107.0,1438765.2
2014-15,3.0,25.0,29,13.0,430.0,8.2,0.316,0.36,3.5,10.3,6.8,8.2,1.4,0.2,12.6,16.0,95.0,106.0,-0.1,0.4,0.3,0.034,-3.3,-0.6,-4.0,-0.2,44.0,0,1.0,2,5.0,200.66,225,84.0,924395.43
2014-15,24.0,26.0,73,72.0,2228.0,20.6,0.233,0.36,1.6,7.7,4.7,37.9,2.9,1.2,16.6,25.3,111.0,104.0,5.0,2.8,7.7,0.166,2.5,-0.7,1.8,2.1,83.0,1,3.0,6,6.0,187.96,186,113.0,8080000.0
2014-15,10.0,29.0,40,4.0,892.0,10.7,0.605,0.144,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,95.0,107.0,-0.3,0.8,0.5,0.026,-1.4,-1.1,-2.6,-0.1,49.0,0,2.0,3,5.0,205.74,242,125.0,3401781.0
2014-15,21.0,29.0,16,1.0,327.0,11.4,0.48,0.272,0.7,9.0,4.9,20.8,1.5,0.0,11.4,20.8,102.0,109.0,0.2,0.2,0.4,0.063,-0.5,-2.9,-3.4,-0.1,88.0,1,3.0,10,6.0,182.88,165,125.0,924395.43
2014-15,27.0,28.0,52,18.0,735.0,10.9,0.518,0.282,3.8,9.9,6.9,11.0,2.9,1.0,15.1,13.9,104.0,102.0,0.4,1.1,1.5,0.1,-0.6,1.4,0.8,0.5,79.0,1,3.0,6,6.0,198.12,195,104.0,990894.84
2014-15,19.0,37.0,77,18.0,1641.0,11.4,0.724,0.108,1.0,7.1,4.1,13.8,2.0,0.9,13.7,14.3,112.0,106.0,2.0,1.5,3.6,0.104,0.3,-0.7,-0.4,0.7,80.0,1,3.0,16,6.0,187.96,185,118.0,5908816.13
2014-15,31.0,25.0,67,1.0,1726.0,20.6,0.434,0.437,2.1,7.7,4.9,27.2,1.6,0.2,13.1,27.8,114.0,109.0,5.0,1.1,6.1,0.169,4.6,-2.8,1.8,1.6,80.0,1,3.0,4,6.0,175.26,185,114.0,7310992.0600000005
2014-15,31.0,26.0,62,37.0,1490.0,8.0,0.05,0.224,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17.0,91.0,112.0,-0.9,0.4,-0.4,-0.014,-4.1,-1.6,-5.7,-1.4,88.0,1,3.0,4,5.0,203.2,235,123.0,407821.84
2014-15,1.0,26.0,17,0.0,194.0,8.2,0.175,0.325,8.5,23.5,15.6,6.0,0.8,0.4,22.1,13.2,91.0,106.0,-0.1,0.2,0.1,0.023,-6.4,-1.0,-7.4,-0.3,70.0,1,1.0,3,5.0,205.74,225,81.0,642185.27
2014-15,26.0,28.0,2,0.0,7.0,31.4,0.0,2.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,12.3,224.0,112.0,0.1,0.0,0.1,0.477,6.8,-8.5,-1.6,0.0,79.0,1,3.0,8,5.0,205.74,215,104.0,54376.38
2014-15,1.0,23.0,71,23.0,1776.0,10.9,0.529,0.164,3.1,9.3,6.0,8.4,1.6,1.2,10.2,15.9,105.0,108.0,1.3,1.3,2.6,0.07,-1.1,-0.9,-2.1,0.0,89.0,1,3.0,2,3.0,203.2,206,105.0,824646.8200000001
2014-15,6.0,28.0,81,63.0,1991.0,10.2,0.002,0.334,8.2,21.5,15.1,6.5,0.8,2.3,14.6,12.7,103.0,108.0,0.9,1.5,2.4,0.057,-2.6,0.9,-1.7,0.1,75.0,1,3.0,7,2.0,210.82,250,37.0,6097875.0
2014-15,14.0,24.0,77,77.0,2455.0,20.8,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,112.0,104.0,5.7,3.1,8.8,0.172,3.6,-1.0,2.7,2.9,89.0,1,1.0,4,6.0,200.66,205,68.0,3106638.8
2014-15,12.0,23.0,82,15.0,2194.0,15.6,0.0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14.0,121.0,106.0,4.7,2.1,6.8,0.148,-0.3,-0.3,-0.6,0.8,73.0,0,3.0,4,2.0,205.74,238,117.0,5189814.3
2014-15,31.0,27.0,48,0.0,721.0,15.0,0.414,0.162,3.4,9.7,6.5,8.2,1.9,0.8,6.8,24.1,103.0,106.0,0.6,0.7,1.2,0.083,0.1,-2.4,-2.4,-0.1,79.0,1,3.0,6,6.0,193.04,205,104.0,8660750.0
2014-15,31.0,29.0,76,11.0,1432.0,11.1,0.738,0.176,3.7,14.5,9.0,6.3,0.9,0.9,10.8,14.7,112.0,109.0,1.8,0.9,2.7,0.092,0.5,-1.1,-0.6,0.5,70.0,1,3.0,7,2.0,203.2,240,74.0,3030000.0
2014-15,15.0,29.0,78,63.0,2383.0,12.5,0.423,0.24,5.2,18.0,11.5,7.4,2.2,0.7,12.7,13.9,108.0,105.0,2.2,2.7,4.9,0.098,-0.2,1.4,1.2,1.9,77.0,1,3.0,9,5.0,198.12,245,117.0,5757000.0
2014-15,13.0,26.0,82,57.0,2260.0,12.8,0.16,0.189,1.9,18.5,10.1,30.0,1.8,0.7,19.7,19.5,96.0,104.0,-0.3,2.8,2.5,0.054,-2.2,1.3,-1.0,0.6,87.0,1,3.0,5,6.0,200.66,220,107.0,3310780.0
2014-15,26.0,32.0,79,12.0,1494.0,15.4,0.192,0.202,1.5,9.4,5.5,24.0,1.6,0.4,13.9,19.6,108.0,105.0,2.0,1.6,3.6,0.115,0.2,-1.0,-0.8,0.5,46.0,0,2.0,11,6.0,190.5,205,125.0,2097770.0
2014-15,25.0,22.0,80,80.0,2096.0,20.6,0.002,0.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,121.0,105.0,5.8,2.4,8.2,0.189,0.1,-0.6,-0.5,0.8,48.0,0,2.0,3,4.0,213.36,255,125.0,3715143.6
2014-15,12.0,32.0,26,26.0,636.0,17.7,0.01,0.225,10.4,20.1,15.3,9.1,1.6,2.0,13.7,18.1,114.0,105.0,1.2,0.7,1.9,0.145,0.0,1.0,0.9,0.5,69.0,0,2.0,11,2.0,208.28,273,125.0,9801590.45
2014-15,25.0,28.0,82,29.0,1991.0,12.6,0.484,0.091,1.3,11.2,6.3,23.9,1.2,0.4,13.6,19.8,105.0,110.0,1.9,0.9,2.8,0.066,1.0,-2.1,-1.1,0.4,30.0,0,3.0,5,6.0,198.12,217,90.0,6464000.0
2014-15,3.0,19.0,25,0.0,259.0,13.2,0.171,0.342,11.6,25.3,18.3,2.5,0.8,2.7,11.2,17.3,99.0,102.0,0.1,0.4,0.5,0.085,-4.8,-0.9,-5.6,-0.2,57.0,1,3.0,1,5.0,208.28,240,103.0,2549442.0
2014-15,4.0,24.0,74,74.0,2529.0,21.5,0.005,0.181,10.4,26.0,18.1,11.0,1.1,1.7,10.2,26.0,109.0,106.0,4.5,2.5,7.0,0.133,0.7,-0.1,0.5,1.6,55.0,0,2.0,4,4.0,213.36,260,106.0,2778772.6
2014-15,18.0,33.0,62,62.0,1971.0,21.4,0.094,0.341,3.6,9.6,6.7,32.1,2.0,0.9,14.4,34.7,102.0,108.0,2.1,1.4,3.5,0.086,2.4,-1.2,1.2,1.6,87.0,1,3.0,12,6.0,193.04,220,108.0,15150000.0
2014-15,31.0,23.0,80,23.0,2208.0,10.9,0.26,0.182,2.1,7.4,4.8,11.9,2.1,0.8,10.0,22.5,95.0,108.0,-0.6,1.7,1.1,0.025,-2.1,-1.5,-3.6,-0.9,81.0,1,3.0,3,6.0,193.04,225,111.0,4102620.0
2014-15,18.0,27.0,24,13.0,628.0,8.0,0.786,0.107,1.4,14.0,7.8,7.2,2.0,1.2,12.0,15.0,96.0,107.0,-0.1,0.6,0.5,0.039,-0.9,-0.1,-1.0,0.2,72.0,1,3.0,6,5.0,198.12,220,61.0,198179.17
2014-15,3.0,24.0,62,58.0,2119.0,17.6,0.285,0.288,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,103.0,104.0,1.8,2.6,4.5,0.101,2.2,0.1,2.2,2.3,88.0,1,3.0,4,6.0,185.42,172,116.0,3304811.91
2014-15,27.0,24.0,79,79.0,2837.0,19.9,0.186,0.31,1.5,12.8,7.3,46.3,2.5,1.3,18.7,26.1,105.0,102.0,3.6,4.2,7.8,0.132,2.4,1.1,3.5,3.9,77.0,1,3.0,5,6.0,193.04,195,124.0,14893460.0
2014-15,13.0,32.0,32,0.0,286.0,6.2,0.088,0.441,6.4,15.5,10.9,5.1,2.6,1.1,30.7,9.0,79.0,103.0,-0.3,0.4,0.1,0.014,-5.8,2.6,-3.2,-0.1,65.0,1,3.0,13,5.0,200.66,215,96.0,10206913.55
2014-15,15.0,21.0,40,1.0,614.0,14.0,0.098,0.089,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,108.0,109.0,0.7,0.4,1.1,0.085,-1.0,-1.1,-2.1,0.0,77.0,1,3.0,1,5.0,203.2,230,92.0,1972651.2
2014-15,7.0,30.0,57,21.0,1422.0,15.4,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,110.0,104.0,2.2,1.8,4.0,0.135,1.4,0.1,1.5,1.3,15.0,1,3.0,8,6.0,187.96,175,99.0,2097770.0
2014-15,27.0,28.0,32,0.0,352.0,5.9,0.473,0.703,3.3,11.3,7.4,6.7,1.0,0.2,15.6,18.2,89.0,106.0,-0.3,0.3,0.0,0.0,-4.4,-1.6,-6.1,-0.4,80.0,1,3.0,9,3.0,200.66,230,125.0,5435567.5
2014-15,21.0,26.0,67,67.0,2302.0,29.1,0.196,0.445,5.9,16.7,11.4,47.0,3.0,0.5,14.3,38.4,111.0,103.0,7.5,3.2,10.6,0.222,8.8,2.2,11.0,7.6,89.0,1,3.0,7,6.0,190.5,200,120.0,15876252.620000001
2014-15,18.0,25.0,48,32.0,1142.0,26.2,0.0,0.403,15.6,34.7,25.4,1.0,1.2,9.2,11.3,21.1,117.0,97.0,2.8,2.4,5.3,0.221,-1.6,0.7,-0.9,0.3,77.0,1,3.0,5,4.0,213.36,265,4.0,777579.81
2014-15,23.0,19.0,82,82.0,2969.0,13.9,0.111,0.41,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,103.0,114.0,2.1,0.0,2.1,0.034,-0.5,-1.8,-2.3,-0.2,73.0,0,3.0,1,1.0,203.2,199,121.0,5565746.4
